Title,cover_date,subject_area
Model-Based Approach Integrated with Fault Circuit Indicators for Fault Location in Distribution Systems,2019-08-01,"ENER, ENER, ENER, ENGI"
A Hierarchical Volt-var Optimization with Discrete Variables in Unbalanced Distribution Systems,2019-08-01,"ENER, ENER, ENER, ENGI"
Encoder Control Enhancement in HEVC Based on R-Lambda Coefficient Distribution,2019-08-01,"COMP, COMP, ENGI"
Assessment for commercial potential of patent using natural language programming,2019-08-01,"COMP, ENGI, COMP, DECI, BUSI, BUSI"
Introducing indigenous knowledge into foresight,2019-08-01,"COMP, ENGI, COMP, DECI, BUSI, BUSI"
Supersymmetric indices of 3d S-fold SCFTs,2019-08-01,PHYS
Reliability and validity of the Thai Drug Hypersensitivity Quality of Life Questionnaire: a multi-center study,2019-08-01,"MEDI, MEDI"
A Mathematical Model of 99mTc-ECD Diffusion in Brain for Epileptic Patients,2019-08-01,"COMP, COMP, COMP, DECI, ENER, ENGI, MEDI"
Search for supersymmetry with a compressed mass spectrum in the vector boson fusion topology with 1-lepton and 0-lepton final states in proton-proton collisions at √s = 13 TeV,2019-08-01,PHYS
"Branes, partition functions, and quadratic monopole superpotentials",2019-08-01,PHYS
"Factors associated respiratory health of occupants in air-onditioned offices in Bangkok, Thailand",2019-08-01,MEDI
"Review of health problems among foreign travelers presenting to the hospital for tropical diseases, Bangkok, Thailand between 2009 and 2014",2019-08-01,MEDI
Optimal INR to prevent stroke in thai patients with rheumatic mitral stenosis and atrial fibrillation who are receiving warfarin,2019-08-01,MEDI
Centrality and pseudorapidity dependence of the transverse energy density in pPb collisions at √sNN = 5.02 TeV,2019-08-01,PHYS
Multi-scale inception based super-resolution using deep learning approach,2019-08-01,"ENGI, COMP, COMP, COMP, ENGI"
Therapeutic effect of okra (Abelmoschus esculentus moench) pods extract on streptozotocin-induced type-2 diabetic mice,2019-08-01,"PHAR, MEDI"
"Generalized dilaton–axion models of inflation, de Sitter vacua and spontaneous SUSY breaking in supergravity",2019-08-01,"ENGI, PHYS"
"Effects of curcumin on oxidative stress, inflammation and apoptosis in L-arginine induced acute pancreatitis in mice",2019-08-01,MULT
Radiosensitivity differences between EGFR mutant and wild-type lung cancer cells are larger at lower doses,2019-08-01,"CENG, BIOC, CHEM, COMP, CHEM, CHEM, CHEM"
Comparative genomic analysis of rice with contrasting photosynthesis and grain production under salt stress,2019-08-01,"BIOC, MEDI"
Cycling of people with a lower limb amputation in Thailand,2019-08-01,MULT
Measurement of exclusive ρ(770)0 photoproduction in ultraperipheral pPb collisions at √sNN=5.02Te,2019-08-01,"ENGI, PHYS"
Safety of direct oral anticoagulants in patients with cirrhosis: A systematic review and meta-analysis,2019-08-01,MEDI
"Data relating to spatial distribution of polycyclic aromatic hydrocarbons in terrestrial soils of Pakistan and King George Island, Antarctica",2019-08-01,MULT
BRCA mutation in high grade epithelial ovarian cancers,2019-08-01,"MEDI, MEDI"
"Scale-up synthesis and in vivo anti-tumor activity of curcumin diethyl disuccinate, an ester prodrug of curcumin, in HepG2-xenograft mice",2019-08-01,PHAR
Formation of isolated tungstate sites on hierarchical structured SiO2- and HY zeolite-supported WOx catalysts for propene metathesis,2019-08-01,"CENG, CHEM"
Detection of leishmania and trypanosoma DNA in field-caught sand flies from endemic and non-endemic areas of leishmaniasis in southern Thailand,2019-08-01,AGRI
Fuel oil generated from the cogon grass-derived Al–Si (Imperata cylindrica (L.) Beauv) catalysed pyrolysis of waste plastics,2019-08-01,MULT
"Poly (2,6-dimethyl-1,4-phenylene oxide)-based hydroxide exchange separator membranes for Zinc–air battery",2019-08-01,"CENG, BIOC, CHEM, COMP, CHEM, CHEM, CHEM"
More anxious than depressed: Prevalence and correlates in a 15-nation study of anxiety disorders in people with type 2 diabetes mellitus,2019-08-01,"NEUR, MEDI, MEDI"
Rapid aldosterone-mediated signaling in the DCT increases activity of the thiazide-sensitive NACL cotransporter,2019-08-01,MEDI
Charged fermion in (1 + 2) -dimensional wormhole with axial magnetic field,2019-08-01,"ENGI, PHYS"
Supersymmetric domain walls in 7D maximal gauged supergravity,2019-08-01,"ENGI, PHYS"
Two-dimensional SCFTs from matter-coupled 7DN=2 gauged supergravity,2019-08-01,"ENGI, PHYS"
Clinical Presentation of Influenza in Children 6 to 35 Months of Age: Findings from a Randomized Clinical Trial of Inactivated Quadrivalent Influenza Vaccine,2019-08-01,"MEDI, MEDI, MEDI"
"Recombinant GII.Pe-GII.4 norovirus, Thailand, 2017–2018",2019-08-01,"MEDI, MEDI, MEDI"
New blockchain-based architecture for service interoperations in internet of things,2019-08-01,"MATH, SOCI, COMP"
Endocrine manifestations of PHACE syndrome,2019-08-01,"MEDI, MEDI, BIOC"
E2 and Erns isotype-specific antibody responses in serum and oral fluid after infection with classical swine fever virus (CSFV),2019-08-01,"IMMU, VETE"
Surgical treatment of pediatric supracondylar humerus fracture could be safely performed by general orthopedists,2019-08-01,"MEDI, MEDI"
Generation of two human iPSC lines (MDCUi001-A and MDCUi001-B) from dermal fibroblasts of a Thai patient with X-linked osteogenesis imperfecta using integration-free Sendai virus,2019-08-01,"BIOC, BIOC"
Flavors of Flaviviral RNA Structure: towards an Integrated View of RNA Function from Translation through Encapsidation,2019-08-01,BIOC
Cement-improved lake bed sedimentary soil for road construction,2019-08-01,"ENGI, EART, AGRI, ENGI"
Periodontitis is associated with elevated serum levels of cardiac biomarkers—Soluble ST2 and C-reactive protein,2019-08-01,DENT
Parameterization of simultaneously stabilizing controllers for two-stage compensator systems,2019-08-01,"ENGI, COMP"
"Stability and Sterility of Extemporaneously Prepared Nonpreserved Cefazolin, Ceftazidime, Vancomycin, Amphotericin B, and Methylprednisolone Eye Drops",2019-08-01,MEDI
Enhancement of lipid extraction for efficient methyl ester production from Chlamydomonas sp,2019-08-01,"AGRI, AGRI"
Coexisting representations of sensory and mnemonic information in human visual cortex,2019-08-01,NEUR
Comparative study of local gas-liquid hydrodynamics and mass transfer between conventional and modified airlift reactors,2019-08-01,"CENG, ENVI, ENVI, CENG"
Objective Monitoring of Driving Behavior in Parkinson's Disease: The Utility of the Chula Parkinson Car®,2019-08-01,"NEUR, MEDI"
Early pharmacokinetics of low dosage mycophenolate exposure in Thai kidney transplant recipients,2019-08-01,"HEAL, PHAR, PHAR, PHAR, MEDI"
Selective aromatic formation from catalytic fast pyrolysis of Jatropha residues using ZSM-5 prepared by microwave-assisted synthesis,2019-08-01,"CHEM, ENER"
Prediction of massive transfusion in trauma patients in the surgical intensive care units (THAI-SICU study),2019-08-01,"MEDI, MEDI"
Pharmacotherapy related quality of life in Thai patients with chronic diseases,2019-08-01,"HEAL, PHAR, PHAR, PHAR, MEDI"
Supportive care needs: An aspect of Thai women with breast cancer undergoing chemotherapy,2019-08-01,NURS
Depression and Anxiety in Adults with Hidradenitis Suppurativa: A Systematic Review and Meta-analysis,2019-08-01,MEDI
Interaction of the immune-inflammatory and the kynurenine pathways in rats resistant to antidepressant treatment in model of depression,2019-08-01,"MEDI, IMMU, PHAR"
Ethnic differences in platysmal perforators and its relevance for the platysma myocutaneous flap,2019-08-01,MEDI
Salivary and serum cystatin SA levels in patients with type 2 diabetes mellitus or diabetic nephropathy,2019-08-01,"MEDI, DENT, BIOC"
Cathepsin K–deficient osteocytes prevent lactation-induced bone loss and parathyroid hormone suppression,2019-08-01,MEDI
A comparison between repeat discectomy versus fusion for the treatment of recurrent lumbar disc herniation: Systematic review and meta-analysis,2019-08-01,"MEDI, NEUR, MEDI, MEDI"
Nanosized Fe3O4 incorporated on a TiO2 surface for the enhanced photocatalytic degradation of organic pollutants,2019-08-01,"MATE, PHYS, PHYS, CHEM, CHEM, MATE"
Alcohol use disorder and alcohol withdrawal syndrome in Vietnamese hospitalized patients,2019-08-01,"SOCI, BIOC, PHAR, NEUR, NEUR"
Ethanol dehydrogenation to acetaldehyde over activated carbons-derived from coffee residue,2019-08-01,"CENG, CENG"
"Asexual propagation of the soft corals Sinularia sp., Cladiella sp. and Sarcophyton sp. (Octocorallia: Alcyonacea) using different methods of attachment in a recirculating seawater system",2019-08-01,AGRI
Doripenem dosing regimens in Asian critically ill patients with continuous renal replacement therapy,2019-08-01,MEDI
Autochthonous microbes and their key properties in browning reduction during soy sauce fermentation,2019-08-01,AGRI
Thermal-response of a protein (hHv1)by a coarse-grained MC and all-atom MD computer simulations,2019-08-01,"PHYS, MATH"
Molecular characteristics of dissolved organic matter transformed by O3 and O3/H2O2 treatments and the effects on formation of unknown disinfection by-products,2019-08-01,"ENVI, ENGI, ENVI, ENVI, ENVI, ENVI"
Multi-functional carboxylic acids for chitosan scaffold,2019-08-01,"BIOC, BIOC, BIOC, ECON, ENER"
Lime powder regimen supplement alleviates urinary metabolic abnormalities in urolithiasis patients,2019-08-01,MEDI
Antimicrobial activity and chemical stability of cinnamon oil in oil-in-water nanoemulsions fabricated using the phase inversion temperature method,2019-08-01,AGRI
Lower bound solutions for undrained face stability of plane strain tunnel headings in anisotropic and non-homogeneous clays,2019-08-01,"EART, COMP"
Rapid one-step protein extraction method for the identification of mycobacteria using MALDI-TOF MS,2019-08-01,"MEDI, MEDI"
Long-term loss to follow-up in the TREAT Asia HIV Observational Database (TAHOD),2019-08-01,"MEDI, MEDI, MEDI"
"Winning with the public, winning in court: Advocacy lessons learnt from 85% pictorial health warning campaign in Thailand",2019-08-01,"SOCI, MEDI"
Effect of synthesis time on morphology of CeO2 nanoparticles and Au/CeO2 and their activity in oxidative steam reforming of methanol,2019-08-01,"CHEM, EART"
"Efficient expression and secretion of endo-1,4-β-xylanase from Penicillium citrinum in non-conventional yeast Yarrowia lipolytica directed by the native and the preproLIP2 signal peptides",2019-08-01,BIOC
Mechanism study on the pyrolysis of the typical ether linkages in biomass,2019-08-01,"CENG, ENER, ENER, CHEM"
Hydrodeoxygenation of oleic acid and palmitic acid to hydrocarbon-like biofuel over unsupported Ni-Mo and Co-Mo sulfide catalysts,2019-08-01,ENER
Insight into the alternative metal oxide modified carbon-supported PtCo for oxygen reduction reaction in proton exchange membrane fuel cell,2019-08-01,ENER
"Immune-inflammatory pathways and clinical changes in fibromyalgia patients treated with Mindfulness-Based Stress Reduction (MBSR): A randomized, controlled clinical trial",2019-08-01,"IMMU, NEUR, NEUR"
Flare of Autoimmune Hepatitis Causing Acute on Chronic Liver Failure: Diagnosis and Response to Corticosteroid Therapy,2019-08-01,MEDI
The economics of solar PV self-consumption in Thailand,2019-08-01,ENER
Improvement of sulfonated poly(ether ether ketone)/Y zeolite -SO3H via organo-functionalization method for direct methanol fuel cell,2019-08-01,ENER
Iron nanoparticle-modified water treatment residues for adsorption of As(III) and As(V) and their cement-based solidification/stabilization,2019-08-01,"ENVI, ENVI, AGRI"
Thermoreversible cross-linking of maleated natural rubber with glycerol,2019-08-01,"MATE, MATE"
Magnifying elements of semigroups of transformations with invariant set,2019-08-01,MATH
Slate – A new record for crystal preferred orientation,2019-08-01,EART
"Awareness, knowledge, and practice for hepatitis B infection in Southeast Asia: a cross-sectional study",2019-07-31,"IMMU, IMMU, MEDI, IMMU"
Identification and Functional Characterization of Genes Involved in the Biosynthesis of Caffeoylquinic Acids in Sunflower (Helianthus annuus L.),2019-07-31,AGRI
"Antityrosinase, Antioxidant, and Cytotoxic Activities of Phytochemical Constituents from Manilkara zapota L. Bark",2019-07-31,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
Critical Comments on EEG Sensor Space Dynamical Connectivity Analysis,2019-07-30,"MEDI, HEAL, MEDI, NEUR, MEDI"
Bleeding Symptoms and von Willebrand Factor Levels: 30-Year Experience in a Tertiary Care Center,2019-07-29,MEDI
Effect of surfactant concentrations on physicochemical properties and functionality of curcumin nanoemulsions under conditions relevant to commercial utilization,2019-07-29,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
"Partial nitrification in entrapped-cell-based reactors with two different cell-to-matrix ratios: performance, microenvironment, and microbial community",2019-07-29,ENVI
Acute kidney injury spectrum in patients with chronic liver disease: Where do we stand?,2019-07-28,MEDI
Lowerature Reversible Thermochromic Polydiacetylene/Zinc(II)/Zinc Oxide Nanocomposites for Colorimetric Sensing,2019-07-26,MATE
Porous ZnV2O4 Nanowire for Stable and High-Rate Lithium-Ion Battery Anodes,2019-07-26,MATE
"Palaeomagnetism of Late Triassic volcanic rocks from the western margin of Khorat Basin, Thailand and its implication for ambiguous inclination shallowing in Mesozoic sediments of Indochina",2019-07-26,"EART, EART"
The Afrotropical braconine genus Dioxybracon Granger with descriptions of four new species and new generic synonymy,2019-07-26,AGRI
Search for the production of W±W±W events at s =13 TeV,2019-07-26,PHYS
Jorunnamycin A from Xestospongia sp. Suppresses Epithelial to Mesenchymal Transition and Sensitizes Anoikis in Human Lung Cancer Cells,2019-07-26,"CHEM, BIOC, PHAR, PHAR, PHAR, MEDI, CHEM"
Fe-containing MOFs as seeds for the preparation of highly active Fe/Al-SBA-15 catalysts in the N-alkylation of aniline,2019-07-24,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
Fabrication and characterization of novel bacterial cellulose/alginate/gelatin biocomposite film,2019-07-24,"BIOC, CENG, MATE, ENGI"
Switching at low HIV-1 RNA into fixed dose combinations: TDF/FTC/RPV is non-inferior to TDF/FTC/ EFV in first-line suppressed patients living with HIV,2019-07-23,MEDI
